request_date,complaint_type,borough,request_count
2024-04-03T00:00:00.000,HEAT/HOT WATER,QUEENS,145
2024-04-03T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,6
2024-04-03T00:00:00.000,Noise - Street/Sidewalk,BRONX,5
2024-04-03T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,14
2024-04-03T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,43
2024-04-03T00:00:00.000,Noise - Street/Sidewalk,QUEENS,14
2024-04-03T00:00:00.000,Sewer,BRONX,38
2024-04-03T00:00:00.000,Sewer,BROOKLYN,77
2024-04-03T00:00:00.000,Sewer,MANHATTAN,26
2024-04-03T00:00:00.000,Sewer,QUEENS,123
2024-04-03T00:00:00.000,Sewer,STATEN ISLAND,36
2024-04-03T00:00:00.000,Street Condition,BRONX,18
2024-04-03T00:00:00.000,Street Condition,BROOKLYN,51
2024-04-03T00:00:00.000,Street Condition,MANHATTAN,50
2024-04-03T00:00:00.000,Street Condition,QUEENS,113
2024-04-03T00:00:00.000,Street Condition,STATEN ISLAND,38
2024-04-04T00:00:00.000,Air Quality,BRONX,1
2024-04-04T00:00:00.000,Air Quality,BROOKLYN,7
2024-04-04T00:00:00.000,Air Quality,MANHATTAN,19
2024-04-04T00:00:00.000,Air Quality,QUEENS,7
2024-04-04T00:00:00.000,HEAT/HOT WATER,BRONX,297
2024-04-04T00:00:00.000,HEAT/HOT WATER,BROOKLYN,188
2024-04-04T00:00:00.000,HEAT/HOT WATER,MANHATTAN,173
2024-04-04T00:00:00.000,HEAT/HOT WATER,QUEENS,126
2024-04-04T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,9
2024-04-04T00:00:00.000,Noise - Street/Sidewalk,BRONX,30
2024-04-04T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,32
2024-04-04T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,94
2024-04-04T00:00:00.000,Noise - Street/Sidewalk,QUEENS,12
2024-04-04T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2024-04-04T00:00:00.000,Sewer,BRONX,16
2024-04-04T00:00:00.000,Sewer,BROOKLYN,24
2024-04-04T00:00:00.000,Sewer,MANHATTAN,12
2024-04-04T00:00:00.000,Sewer,QUEENS,74
2024-04-04T00:00:00.000,Sewer,STATEN ISLAND,15
2024-04-04T00:00:00.000,Street Condition,BRONX,44
2024-04-04T00:00:00.000,Street Condition,BROOKLYN,54
2024-04-04T00:00:00.000,Street Condition,MANHATTAN,57
2024-04-04T00:00:00.000,Street Condition,QUEENS,159
2024-04-04T00:00:00.000,Street Condition,STATEN ISLAND,60
2024-04-04T00:00:00.000,Street Condition,Unspecified,5
2024-04-05T00:00:00.000,Air Quality,BRONX,3
2024-04-05T00:00:00.000,Air Quality,BROOKLYN,6
2024-04-05T00:00:00.000,Air Quality,MANHATTAN,17
2024-04-05T00:00:00.000,Air Quality,QUEENS,7
2024-04-05T00:00:00.000,HEAT/HOT WATER,BRONX,233
2024-04-05T00:00:00.000,HEAT/HOT WATER,BROOKLYN,162
2024-04-05T00:00:00.000,HEAT/HOT WATER,MANHATTAN,176
2024-04-05T00:00:00.000,HEAT/HOT WATER,QUEENS,95
2024-04-05T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2024-04-05T00:00:00.000,Noise - Street/Sidewalk,BRONX,18
2024-04-05T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,42
2024-04-05T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,92
2024-04-05T00:00:00.000,Noise - Street/Sidewalk,QUEENS,21
2024-04-05T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,4
2024-04-05T00:00:00.000,Sewer,BRONX,13
2024-04-05T00:00:00.000,Sewer,BROOKLYN,16
2024-04-05T00:00:00.000,Sewer,MANHATTAN,6
2024-04-05T00:00:00.000,Sewer,QUEENS,51
2024-04-05T00:00:00.000,Sewer,STATEN ISLAND,9
2024-04-05T00:00:00.000,Street Condition,BRONX,41
2024-04-05T00:00:00.000,Street Condition,BROOKLYN,54
2024-04-05T00:00:00.000,Street Condition,MANHATTAN,58
2024-04-05T00:00:00.000,Street Condition,QUEENS,180
2024-04-05T00:00:00.000,Street Condition,STATEN ISLAND,50
2024-04-06T00:00:00.000,Air Quality,BRONX,1
2024-04-06T00:00:00.000,Air Quality,BROOKLYN,5
2024-04-06T00:00:00.000,Air Quality,MANHATTAN,7
2024-04-06T00:00:00.000,Air Quality,QUEENS,4
2024-04-06T00:00:00.000,HEAT/HOT WATER,BRONX,203
2024-04-06T00:00:00.000,HEAT/HOT WATER,BROOKLYN,118
2024-04-06T00:00:00.000,HEAT/HOT WATER,MANHATTAN,134
2024-04-06T00:00:00.000,HEAT/HOT WATER,QUEENS,63
2024-04-06T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,3
2024-04-06T00:00:00.000,Noise - Street/Sidewalk,BRONX,61
2024-04-06T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,52
2024-04-06T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,115
2024-04-06T00:00:00.000,Noise - Street/Sidewalk,QUEENS,47
2024-04-06T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-06T00:00:00.000,Sewer,BRONX,6
2024-04-06T00:00:00.000,Sewer,BROOKLYN,9
2024-04-06T00:00:00.000,Sewer,MANHATTAN,5
2024-04-06T00:00:00.000,Sewer,QUEENS,23
2024-04-06T00:00:00.000,Sewer,STATEN ISLAND,10
2024-04-06T00:00:00.000,Street Condition,BRONX,9
2024-04-06T00:00:00.000,Street Condition,BROOKLYN,36
2024-04-06T00:00:00.000,Street Condition,MANHATTAN,34
2024-04-06T00:00:00.000,Street Condition,QUEENS,106
2024-04-06T00:00:00.000,Street Condition,STATEN ISLAND,30
2024-04-06T00:00:00.000,Street Condition,Unspecified,1
2024-04-07T00:00:00.000,Air Quality,BRONX,5
2024-04-07T00:00:00.000,Air Quality,BROOKLYN,5
2024-04-07T00:00:00.000,Air Quality,MANHATTAN,7
2024-04-07T00:00:00.000,Air Quality,QUEENS,8
2024-04-07T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-04-07T00:00:00.000,HEAT/HOT WATER,BRONX,160
2024-04-07T00:00:00.000,HEAT/HOT WATER,BROOKLYN,119
2024-04-07T00:00:00.000,HEAT/HOT WATER,MANHATTAN,132
2024-04-07T00:00:00.000,HEAT/HOT WATER,QUEENS,50
2024-04-07T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,1
2024-04-07T00:00:00.000,Noise - Street/Sidewalk,BRONX,94
2024-04-07T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,65
2024-04-07T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,103
2024-04-07T00:00:00.000,Noise - Street/Sidewalk,QUEENS,158
2024-04-07T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-07T00:00:00.000,Sewer,BRONX,8
2024-04-07T00:00:00.000,Sewer,BROOKLYN,16
2024-04-07T00:00:00.000,Sewer,MANHATTAN,3
2024-04-07T00:00:00.000,Sewer,QUEENS,12
2024-04-07T00:00:00.000,Sewer,STATEN ISLAND,9
2024-04-07T00:00:00.000,Street Condition,BRONX,22
2024-04-07T00:00:00.000,Street Condition,BROOKLYN,56
2024-04-07T00:00:00.000,Street Condition,MANHATTAN,43
2024-04-07T00:00:00.000,Street Condition,QUEENS,94
2024-04-07T00:00:00.000,Street Condition,STATEN ISLAND,27
2024-04-08T00:00:00.000,Air Quality,BRONX,2
2024-04-08T00:00:00.000,Air Quality,BROOKLYN,11
2024-04-08T00:00:00.000,Air Quality,MANHATTAN,10
2024-04-08T00:00:00.000,Air Quality,QUEENS,5
2024-04-08T00:00:00.000,HEAT/HOT WATER,BRONX,169
2024-04-08T00:00:00.000,HEAT/HOT WATER,BROOKLYN,94
2024-04-08T00:00:00.000,HEAT/HOT WATER,MANHATTAN,106
2024-04-08T00:00:00.000,HEAT/HOT WATER,QUEENS,70
2024-04-08T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,4
2024-04-08T00:00:00.000,Noise - Street/Sidewalk,BRONX,41
2024-04-08T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,97
2024-04-08T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,112
2024-04-08T00:00:00.000,Noise - Street/Sidewalk,QUEENS,37
2024-04-08T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,4
2024-04-08T00:00:00.000,Sewer,BRONX,9
2024-04-08T00:00:00.000,Sewer,BROOKLYN,10
2024-04-08T00:00:00.000,Sewer,MANHATTAN,13
2024-04-08T00:00:00.000,Sewer,QUEENS,19
2024-04-08T00:00:00.000,Sewer,STATEN ISLAND,13
2024-04-08T00:00:00.000,Street Condition,BRONX,16
2024-04-08T00:00:00.000,Street Condition,BROOKLYN,62
2024-04-08T00:00:00.000,Street Condition,MANHATTAN,70
2024-04-08T00:00:00.000,Street Condition,QUEENS,143
2024-04-08T00:00:00.000,Street Condition,STATEN ISLAND,48
2024-04-09T00:00:00.000,Air Quality,BRONX,1
2024-04-09T00:00:00.000,Air Quality,BROOKLYN,12
2024-04-09T00:00:00.000,Air Quality,MANHATTAN,10
2024-04-09T00:00:00.000,Air Quality,QUEENS,10
2024-04-09T00:00:00.000,HEAT/HOT WATER,BRONX,102
2024-04-09T00:00:00.000,HEAT/HOT WATER,BROOKLYN,92
2024-04-09T00:00:00.000,HEAT/HOT WATER,MANHATTAN,86
2024-04-09T00:00:00.000,HEAT/HOT WATER,QUEENS,62
2024-04-09T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2024-04-09T00:00:00.000,Noise - Street/Sidewalk,BRONX,149
2024-04-09T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,90
2024-04-09T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,188
2024-04-09T00:00:00.000,Noise - Street/Sidewalk,QUEENS,65
2024-04-09T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,15
2024-04-09T00:00:00.000,Sewer,BRONX,6
2024-04-09T00:00:00.000,Sewer,BROOKLYN,9
2024-04-09T00:00:00.000,Sewer,MANHATTAN,5
2024-04-09T00:00:00.000,Sewer,QUEENS,25
2024-04-09T00:00:00.000,Sewer,STATEN ISLAND,18
2024-04-09T00:00:00.000,Street Condition,BRONX,41
2024-04-09T00:00:00.000,Street Condition,BROOKLYN,73
2024-04-09T00:00:00.000,Street Condition,MANHATTAN,65
2024-04-09T00:00:00.000,Street Condition,QUEENS,172
2024-04-09T00:00:00.000,Street Condition,STATEN ISLAND,49
2024-04-10T00:00:00.000,Air Quality,BRONX,2
2024-04-10T00:00:00.000,Air Quality,BROOKLYN,6
2024-04-10T00:00:00.000,Air Quality,MANHATTAN,13
2024-04-10T00:00:00.000,Air Quality,QUEENS,8
2024-04-10T00:00:00.000,HEAT/HOT WATER,BRONX,134
2024-04-10T00:00:00.000,HEAT/HOT WATER,BROOKLYN,99
2024-04-10T00:00:00.000,HEAT/HOT WATER,MANHATTAN,85
2024-04-10T00:00:00.000,HEAT/HOT WATER,QUEENS,47
2024-04-10T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,6
2024-04-10T00:00:00.000,Noise - Street/Sidewalk,BRONX,52
2024-04-10T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,86
2024-04-10T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,128
2024-04-10T00:00:00.000,Noise - Street/Sidewalk,QUEENS,48
2024-04-10T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-10T00:00:00.000,Sewer,BRONX,8
2024-04-10T00:00:00.000,Sewer,BROOKLYN,18
2024-04-10T00:00:00.000,Sewer,MANHATTAN,2
2024-04-10T00:00:00.000,Sewer,QUEENS,33
2024-04-10T00:00:00.000,Sewer,STATEN ISLAND,10
2024-04-10T00:00:00.000,Street Condition,BRONX,44
2024-04-10T00:00:00.000,Street Condition,BROOKLYN,76
2024-04-10T00:00:00.000,Street Condition,MANHATTAN,54
2024-04-10T00:00:00.000,Street Condition,QUEENS,165
2024-04-10T00:00:00.000,Street Condition,STATEN ISLAND,29
2024-04-11T00:00:00.000,Air Quality,BRONX,2
2024-04-11T00:00:00.000,Air Quality,BROOKLYN,11
2024-04-11T00:00:00.000,Air Quality,MANHATTAN,11
2024-04-11T00:00:00.000,Air Quality,QUEENS,11
2024-04-11T00:00:00.000,Noise - Street/Sidewalk,BRONX,18
2024-04-11T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,39
2024-04-11T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,64
2024-04-11T00:00:00.000,Noise - Street/Sidewalk,QUEENS,17
2024-04-11T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-11T00:00:00.000,Sewer,BRONX,13
2024-04-11T00:00:00.000,Sewer,BROOKLYN,14
2024-04-11T00:00:00.000,Sewer,MANHATTAN,8
2024-04-11T00:00:00.000,Sewer,QUEENS,33
2024-04-11T00:00:00.000,Sewer,STATEN ISLAND,5
2024-04-11T00:00:00.000,Street Condition,BRONX,11
2024-04-11T00:00:00.000,Street Condition,BROOKLYN,81
2024-04-11T00:00:00.000,Street Condition,MANHATTAN,55
2024-04-11T00:00:00.000,Street Condition,QUEENS,117
2024-04-11T00:00:00.000,Street Condition,STATEN ISLAND,29
2024-04-12T00:00:00.000,Air Quality,BROOKLYN,8
2024-04-12T00:00:00.000,Air Quality,MANHATTAN,9
2024-04-12T00:00:00.000,Air Quality,QUEENS,4
2024-04-12T00:00:00.000,Noise - Street/Sidewalk,BRONX,36
2024-04-12T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,79
2024-04-12T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,105
2024-04-12T00:00:00.000,Noise - Street/Sidewalk,QUEENS,52
2024-04-12T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,5
2024-04-12T00:00:00.000,Sewer,BRONX,12
2024-04-12T00:00:00.000,Sewer,BROOKLYN,38
2024-04-12T00:00:00.000,Sewer,MANHATTAN,9
2024-04-12T00:00:00.000,Sewer,QUEENS,42
2024-04-12T00:00:00.000,Sewer,STATEN ISLAND,15
2024-04-12T00:00:00.000,Street Condition,BRONX,28
2024-04-12T00:00:00.000,Street Condition,BROOKLYN,45
2024-04-12T00:00:00.000,Street Condition,MANHATTAN,65
2024-04-12T00:00:00.000,Street Condition,QUEENS,138
2024-04-12T00:00:00.000,Street Condition,STATEN ISLAND,40
2024-04-13T00:00:00.000,Air Quality,BROOKLYN,7
2024-04-13T00:00:00.000,Air Quality,MANHATTAN,2
2024-04-13T00:00:00.000,Air Quality,QUEENS,1
2024-04-13T00:00:00.000,Noise - Street/Sidewalk,BRONX,32
2024-04-13T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,71
2024-04-13T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,130
2024-04-13T00:00:00.000,Noise - Street/Sidewalk,QUEENS,64
2024-04-13T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-13T00:00:00.000,Noise - Street/Sidewalk,Unspecified,1
2024-04-13T00:00:00.000,Sewer,BRONX,4
2024-04-13T00:00:00.000,Sewer,BROOKLYN,8
2024-04-13T00:00:00.000,Sewer,MANHATTAN,5
2024-04-13T00:00:00.000,Sewer,QUEENS,23
2024-04-13T00:00:00.000,Sewer,STATEN ISLAND,4
2024-04-13T00:00:00.000,Street Condition,BRONX,11
2024-04-13T00:00:00.000,Street Condition,BROOKLYN,32
2024-04-13T00:00:00.000,Street Condition,MANHATTAN,32
2024-04-13T00:00:00.000,Street Condition,QUEENS,111
2024-04-13T00:00:00.000,Street Condition,STATEN ISLAND,19
2024-04-14T00:00:00.000,Air Quality,BRONX,3
2024-04-14T00:00:00.000,Air Quality,BROOKLYN,3
2024-04-14T00:00:00.000,Air Quality,MANHATTAN,6
2024-04-14T00:00:00.000,Air Quality,QUEENS,3
2024-04-14T00:00:00.000,Noise - Street/Sidewalk,BRONX,193
2024-04-14T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,147
2024-04-14T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,149
2024-04-14T00:00:00.000,Noise - Street/Sidewalk,QUEENS,110
2024-04-14T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2024-04-14T00:00:00.000,Sewer,BRONX,4
2024-04-14T00:00:00.000,Sewer,BROOKLYN,10
2024-04-14T00:00:00.000,Sewer,MANHATTAN,4
2024-04-14T00:00:00.000,Sewer,QUEENS,15
2024-04-14T00:00:00.000,Sewer,STATEN ISLAND,5
2024-04-14T00:00:00.000,Street Condition,BRONX,11
2024-04-14T00:00:00.000,Street Condition,BROOKLYN,30
2024-04-14T00:00:00.000,Street Condition,MANHATTAN,35
2024-04-14T00:00:00.000,Street Condition,QUEENS,71
2024-04-14T00:00:00.000,Street Condition,STATEN ISLAND,21
2024-04-14T00:00:00.000,Street Condition,Unspecified,1
2024-04-15T00:00:00.000,Air Quality,BRONX,2
2024-04-15T00:00:00.000,Air Quality,BROOKLYN,5
2024-04-15T00:00:00.000,Air Quality,MANHATTAN,13
2024-04-15T00:00:00.000,Air Quality,QUEENS,8
2024-04-15T00:00:00.000,HEAT/HOT WATER,BRONX,775
2024-04-15T00:00:00.000,HEAT/HOT WATER,BROOKLYN,624
2024-04-15T00:00:00.000,HEAT/HOT WATER,MANHATTAN,582
2024-04-15T00:00:00.000,HEAT/HOT WATER,QUEENS,373
2024-04-15T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,32
2024-04-15T00:00:00.000,Noise - Street/Sidewalk,BRONX,128
2024-04-15T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,160
2024-04-15T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,197
2024-04-15T00:00:00.000,Noise - Street/Sidewalk,QUEENS,73
2024-04-15T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,6
2024-04-15T00:00:00.000,Sewer,BRONX,5
2024-04-15T00:00:00.000,Sewer,BROOKLYN,17
2024-04-15T00:00:00.000,Sewer,MANHATTAN,7
2024-04-15T00:00:00.000,Sewer,QUEENS,27
2024-04-15T00:00:00.000,Sewer,STATEN ISLAND,12
2024-04-15T00:00:00.000,Street Condition,BRONX,18
2024-04-15T00:00:00.000,Street Condition,BROOKLYN,89
2024-04-15T00:00:00.000,Street Condition,MANHATTAN,60
2024-04-15T00:00:00.000,Street Condition,QUEENS,173
2024-04-15T00:00:00.000,Street Condition,STATEN ISLAND,42
2024-04-15T00:00:00.000,Street Condition,Unspecified,1
2024-04-16T00:00:00.000,Air Quality,BRONX,7
2024-04-16T00:00:00.000,Air Quality,BROOKLYN,11
2024-04-16T00:00:00.000,Air Quality,MANHATTAN,15
2024-04-16T00:00:00.000,Air Quality,QUEENS,15
2024-04-16T00:00:00.000,HEAT/HOT WATER,BRONX,138
2024-04-16T00:00:00.000,HEAT/HOT WATER,BROOKLYN,89
2024-04-16T00:00:00.000,HEAT/HOT WATER,MANHATTAN,96
2024-04-16T00:00:00.000,HEAT/HOT WATER,QUEENS,40
2024-04-16T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2024-04-16T00:00:00.000,Noise - Street/Sidewalk,BRONX,84
2024-04-16T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,109
2024-04-16T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,150
2024-04-16T00:00:00.000,Noise - Street/Sidewalk,QUEENS,74
2024-04-16T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2024-04-16T00:00:00.000,Sewer,BRONX,5
2024-04-16T00:00:00.000,Sewer,BROOKLYN,19
2024-04-16T00:00:00.000,Sewer,MANHATTAN,8
2024-04-16T00:00:00.000,Sewer,QUEENS,46
2024-04-16T00:00:00.000,Sewer,STATEN ISLAND,13
2024-04-16T00:00:00.000,Street Condition,BRONX,28
2024-04-16T00:00:00.000,Street Condition,BROOKLYN,78
2024-04-16T00:00:00.000,Street Condition,MANHATTAN,48
2024-04-16T00:00:00.000,Street Condition,QUEENS,185
2024-04-16T00:00:00.000,Street Condition,STATEN ISLAND,50
2024-04-17T00:00:00.000,Air Quality,BRONX,3
2024-04-17T00:00:00.000,Air Quality,BROOKLYN,3
2024-04-17T00:00:00.000,Air Quality,MANHATTAN,14
2024-04-17T00:00:00.000,Air Quality,QUEENS,10
2024-04-17T00:00:00.000,Air Quality,STATEN ISLAND,2
2024-04-17T00:00:00.000,HEAT/HOT WATER,BRONX,166
2024-04-17T00:00:00.000,HEAT/HOT WATER,BROOKLYN,92
2024-04-17T00:00:00.000,HEAT/HOT WATER,MANHATTAN,109
2024-04-17T00:00:00.000,HEAT/HOT WATER,QUEENS,76
2024-04-17T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,4
2024-04-17T00:00:00.000,Noise - Street/Sidewalk,BRONX,35
2024-04-17T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,70
2024-04-17T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,104
2024-04-17T00:00:00.000,Noise - Street/Sidewalk,QUEENS,27
2024-04-17T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2024-04-17T00:00:00.000,Sewer,BRONX,12
2024-04-17T00:00:00.000,Sewer,BROOKLYN,14
2024-04-17T00:00:00.000,Sewer,MANHATTAN,14
2024-04-17T00:00:00.000,Sewer,QUEENS,29
2024-04-17T00:00:00.000,Sewer,STATEN ISLAND,11
2024-04-17T00:00:00.000,Street Condition,BRONX,29
2024-04-17T00:00:00.000,Street Condition,BROOKLYN,63
2024-04-17T00:00:00.000,Street Condition,MANHATTAN,58
2024-04-17T00:00:00.000,Street Condition,QUEENS,153
2024-04-17T00:00:00.000,Street Condition,STATEN ISLAND,39
2024-04-17T00:00:00.000,Street Condition,Unspecified,2
2024-04-18T00:00:00.000,Air Quality,BRONX,1
2024-04-18T00:00:00.000,Air Quality,BROOKLYN,7
2024-04-18T00:00:00.000,Air Quality,MANHATTAN,14
2024-04-18T00:00:00.000,Air Quality,QUEENS,5
2024-04-18T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-04-18T00:00:00.000,HEAT/HOT WATER,BRONX,375
2024-04-18T00:00:00.000,HEAT/HOT WATER,BROOKLYN,200
2024-04-18T00:00:00.000,HEAT/HOT WATER,MANHATTAN,225
2024-04-18T00:00:00.000,HEAT/HOT WATER,QUEENS,143
2024-04-18T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,4
2024-04-18T00:00:00.000,Noise - Street/Sidewalk,BRONX,32
2024-04-18T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,36
2024-04-18T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,95
2024-04-18T00:00:00.000,Noise - Street/Sidewalk,QUEENS,12
2024-04-18T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,4
2024-04-18T00:00:00.000,Sewer,BRONX,10
2024-04-18T00:00:00.000,Sewer,BROOKLYN,12
2024-04-18T00:00:00.000,Sewer,MANHATTAN,6
2024-04-18T00:00:00.000,Sewer,QUEENS,33
2024-04-18T00:00:00.000,Sewer,STATEN ISLAND,1
2024-04-18T00:00:00.000,Street Condition,BRONX,27
2024-04-18T00:00:00.000,Street Condition,BROOKLYN,61
2024-04-18T00:00:00.000,Street Condition,MANHATTAN,75
2024-04-18T00:00:00.000,Street Condition,QUEENS,157
2024-04-18T00:00:00.000,Street Condition,STATEN ISLAND,46
2024-04-19T00:00:00.000,Air Quality,BRONX,1
2024-04-19T00:00:00.000,Air Quality,BROOKLYN,12
2024-04-19T00:00:00.000,Air Quality,MANHATTAN,6
2024-04-19T00:00:00.000,Air Quality,QUEENS,6
2024-04-19T00:00:00.000,HEAT/HOT WATER,BRONX,228
2024-04-19T00:00:00.000,HEAT/HOT WATER,BROOKLYN,180
2024-04-19T00:00:00.000,HEAT/HOT WATER,MANHATTAN,109
2024-04-19T00:00:00.000,HEAT/HOT WATER,QUEENS,77
2024-04-19T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,10
2024-04-19T00:00:00.000,Noise - Street/Sidewalk,BRONX,51
2024-04-19T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,49
2024-04-19T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,124
2024-04-19T00:00:00.000,Noise - Street/Sidewalk,QUEENS,37
2024-04-19T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2024-04-19T00:00:00.000,Sewer,BRONX,9
2024-04-19T00:00:00.000,Sewer,BROOKLYN,16
2024-04-19T00:00:00.000,Sewer,MANHATTAN,10
2024-04-19T00:00:00.000,Sewer,QUEENS,25
2024-04-19T00:00:00.000,Sewer,STATEN ISLAND,7
2024-04-19T00:00:00.000,Street Condition,BRONX,43
2024-04-19T00:00:00.000,Street Condition,BROOKLYN,52
2024-04-19T00:00:00.000,Street Condition,MANHATTAN,37
2024-04-19T00:00:00.000,Street Condition,QUEENS,97
2024-04-19T00:00:00.000,Street Condition,STATEN ISLAND,36
2024-04-20T00:00:00.000,Air Quality,BRONX,3
2024-04-20T00:00:00.000,Air Quality,BROOKLYN,7
2024-04-20T00:00:00.000,Air Quality,MANHATTAN,9
2024-04-20T00:00:00.000,Air Quality,QUEENS,3
2024-04-20T00:00:00.000,Air Quality,STATEN ISLAND,2
2024-04-20T00:00:00.000,HEAT/HOT WATER,BRONX,141
2024-04-20T00:00:00.000,HEAT/HOT WATER,BROOKLYN,92
2024-04-20T00:00:00.000,HEAT/HOT WATER,MANHATTAN,103
2024-04-20T00:00:00.000,HEAT/HOT WATER,QUEENS,63
2024-04-20T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,1
2024-04-20T00:00:00.000,Noise - Street/Sidewalk,BRONX,66
2024-04-20T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,101
2024-04-20T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,174
2024-04-20T00:00:00.000,Noise - Street/Sidewalk,QUEENS,99
2024-04-20T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,15
2024-04-20T00:00:00.000,Sewer,BRONX,9
2024-04-20T00:00:00.000,Sewer,BROOKLYN,17
2024-04-20T00:00:00.000,Sewer,MANHATTAN,3
2024-04-20T00:00:00.000,Sewer,QUEENS,19
2024-04-20T00:00:00.000,Sewer,STATEN ISLAND,5
2024-04-20T00:00:00.000,Street Condition,BRONX,10
2024-04-20T00:00:00.000,Street Condition,BROOKLYN,26
2024-04-20T00:00:00.000,Street Condition,MANHATTAN,37
2024-04-20T00:00:00.000,Street Condition,QUEENS,80
2024-04-20T00:00:00.000,Street Condition,STATEN ISLAND,26
2024-04-21T00:00:00.000,Air Quality,BRONX,4
2024-04-21T00:00:00.000,Air Quality,BROOKLYN,3
2024-04-21T00:00:00.000,Air Quality,MANHATTAN,5
2024-04-21T00:00:00.000,Air Quality,QUEENS,3
2024-04-21T00:00:00.000,Air Quality,STATEN ISLAND,1
2024-04-21T00:00:00.000,HEAT/HOT WATER,BRONX,269
2024-04-21T00:00:00.000,HEAT/HOT WATER,BROOKLYN,158
2024-04-21T00:00:00.000,HEAT/HOT WATER,MANHATTAN,140
2024-04-21T00:00:00.000,HEAT/HOT WATER,QUEENS,115
2024-04-21T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,5
2024-04-21T00:00:00.000,Noise - Street/Sidewalk,BRONX,50
2024-04-21T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,58
2024-04-21T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,125
